"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	100276	Unreliable
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	101468	Unreliable
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	108303	Unreliable
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	24	105744	22.7
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	108003	Unreliable
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	109471	Unreliable
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	100220	Unreliable
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	100962	Unreliable
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	102015	Unreliable
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	17	104715	Unreliable
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	106979	Unreliable
	"New York"	"36"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	12	20824	Unreliable
	"New York"	"36"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	96406	Unreliable
	"New York"	"36"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	98687	Unreliable
	"New York"	"36"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	100014	Unreliable
	"New York"	"36"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	101100	Unreliable
	"New York"	"36"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	25	106296	23.5
	"New York"	"36"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	103587	Unreliable
	"New York"	"36"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	14	17784	Unreliable
	"New York"	"36"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	14	17899	Unreliable
	"New York"	"36"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	13	21296	Unreliable
	"New York"	"36"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	14	97054	Unreliable
	"New York"	"36"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	15	96162	Unreliable
	"New York"	"36"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	99046	Unreliable
	"New York"	"36"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	21	100160	21.0
	"New York"	"36"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	10	19056	Unreliable
	"New York"	"36"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	13	96801	Unreliable
	"New York"	"36"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	96381	Unreliable
	"New York"	"36"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	98763	Unreliable
	"New York"	"36"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	10	19059	Unreliable
	"New York"	"36"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	92648	Unreliable
	"New York"	"36"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	17	96800	Unreliable
	"New York"	"36"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	97757	Unreliable
	"New York"	"36"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	92670	Unreliable
	"New York"	"36"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	95748	Unreliable
	"New York"	"36"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	94702	Unreliable
	"New York"	"36"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	95048	Unreliable
	"New York"	"36"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	91892	Unreliable
	"New York"	"36"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	94973	Unreliable
	"New York"	"36"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	100698	Unreliable
	"New York"	"36"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	90902	Unreliable
	"New York"	"36"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	98311	Unreliable
	"New York"	"36"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	90142	Unreliable
	"North Carolina"	"37"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	47379	Unreliable
	"North Carolina"	"37"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	44588	Unreliable
	"North Carolina"	"37"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	39303	Unreliable
	"North Carolina"	"37"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	41045	Unreliable
	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	45324	Unreliable
	"North Carolina"	"37"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	12	48249	Unreliable
	"North Carolina"	"37"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	50999	Unreliable
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	46719	Unreliable
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	46337	Unreliable
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	50803	Unreliable
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	46387	Unreliable
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	15	48125	Unreliable
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	46544	Unreliable
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	16	45936	Unreliable
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	46559	Unreliable
	"North Carolina"	"37"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	49530	Unreliable
	"North Carolina"	"37"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	46170	Unreliable
	"North Carolina"	"37"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	10	48010	Unreliable
	"North Carolina"	"37"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	16	49726	Unreliable
	"North Carolina"	"37"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	50086	Unreliable
	"North Carolina"	"37"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	46374	Unreliable
	"North Carolina"	"37"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	49643	Unreliable
	"North Carolina"	"37"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	50115	Unreliable
	"North Carolina"	"37"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	49613	Unreliable
	"North Carolina"	"37"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	11	49045	Unreliable
	"North Carolina"	"37"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	50676	Unreliable
	"North Carolina"	"37"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	49258	Unreliable
	"North Carolina"	"37"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	49994	Unreliable
	"North Carolina"	"37"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	10	49559	Unreliable
	"North Carolina"	"37"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	47464	Unreliable
	"North Carolina"	"37"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	50417	Unreliable
	"North Carolina"	"37"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	49857	Unreliable
	"North Carolina"	"37"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	11	49959	Unreliable
	"North Carolina"	"37"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	48105	Unreliable
	"North Carolina"	"37"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	50393	Unreliable
	"North Carolina"	"37"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	50291	Unreliable
	"North Carolina"	"37"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	50172	Unreliable
	"North Carolina"	"37"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	12	50343	Unreliable
	"North Carolina"	"37"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	48205	Unreliable
	"North Carolina"	"37"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	50429	Unreliable
	"North Carolina"	"37"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	15	50358	Unreliable
	"North Carolina"	"37"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	10	48442	Unreliable
	"North Carolina"	"37"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	48197	Unreliable
	"North Carolina"	"37"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11	47943	Unreliable
	"North Carolina"	"37"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	45717	Unreliable
	"North Carolina"	"37"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	47742	Unreliable
	"North Carolina"	"37"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	48214	Unreliable
	"North Carolina"	"37"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	47867	Unreliable
	"North Carolina"	"37"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	11	48212	Unreliable
	"North Carolina"	"37"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	14	48966	Unreliable
	"North Carolina"	"37"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	43935	Unreliable
	"North Carolina"	"37"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	45937	Unreliable
	"North Carolina"	"37"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	47920	Unreliable
	"North Carolina"	"37"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	11	48436	Unreliable
	"North Carolina"	"37"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	46204	Unreliable
	"North Carolina"	"37"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	47934	Unreliable
	"North Carolina"	"37"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	46047	Unreliable
	"North Carolina"	"37"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	43090	Unreliable
	"Ohio"	"39"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	68867	Unreliable
	"Ohio"	"39"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	65622	Unreliable
	"Ohio"	"39"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	66762	Unreliable
	"Ohio"	"39"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	64928	Unreliable
	"Ohio"	"39"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	56513	Unreliable
	"Ohio"	"39"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	57469	Unreliable
	"Ohio"	"39"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	61896	Unreliable
	"Ohio"	"39"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	14	66212	Unreliable
	"Ohio"	"39"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	64707	Unreliable
	"Ohio"	"39"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	68176	Unreliable
	"Ohio"	"39"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	66342	Unreliable
	"Ohio"	"39"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	13	67222	Unreliable
	"Ohio"	"39"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	17	72222	Unreliable
	"Ohio"	"39"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	14	65906	Unreliable
	"Ohio"	"39"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	72093	Unreliable
	"Ohio"	"39"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11	66980	Unreliable
	"Ohio"	"39"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11	78907	Unreliable
	"Ohio"	"39"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	77057	Unreliable
	"Ohio"	"39"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	74896	Unreliable
	"Ohio"	"39"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12	74617	Unreliable
	"Ohio"	"39"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	14	78606	Unreliable
	"Ohio"	"39"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	12	76430	Unreliable
	"Ohio"	"39"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	73893	Unreliable
	"Ohio"	"39"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	13	80156	Unreliable
	"Ohio"	"39"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	79430	Unreliable
	"Ohio"	"39"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	79983	Unreliable
	"Ohio"	"39"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	76316	Unreliable
	"Ohio"	"39"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	74070	Unreliable
	"Ohio"	"39"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	15	79699	Unreliable
	"Ohio"	"39"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	19	79777	Unreliable
	"Ohio"	"39"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	19	78311	Unreliable
	"Ohio"	"39"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	12	77223	Unreliable
	"Ohio"	"39"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	12	79577	Unreliable
	"Ohio"	"39"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	81198	Unreliable
	"Ohio"	"39"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	10	79416	Unreliable
	"Ohio"	"39"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	79443	Unreliable
	"Ohio"	"39"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	78079	Unreliable
	"Ohio"	"39"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	12	80391	Unreliable
	"Ohio"	"39"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	16	80692	Unreliable
	"Ohio"	"39"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	78949	Unreliable
	"Ohio"	"39"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	13	79896	Unreliable
	"Ohio"	"39"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10	78742	Unreliable
	"Ohio"	"39"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	15	79817	Unreliable
	"Ohio"	"39"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	13	78323	Unreliable
	"Ohio"	"39"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	10	77763	Unreliable
	"Ohio"	"39"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	20	79658	25.1
	"Ohio"	"39"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	10	78213	Unreliable
	"Ohio"	"39"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	13	74069	Unreliable
	"Ohio"	"39"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	77414	Unreliable
	"Ohio"	"39"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	13	75901	Unreliable
	"Ohio"	"39"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	18	78967	Unreliable
	"Ohio"	"39"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	11	75262	Unreliable
	"Ohio"	"39"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	17	76691	Unreliable
	"Ohio"	"39"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12	72202	Unreliable
